,date,weekday,month,journey_origin,journey_destination,journey_start,journey_end,journey_duration,journey_numberlegs,leg1_train,leg1_origin,leg1_destination,leg1_start,leg1_end,leg1_duration,leg2_train,leg2_origin,leg2_destination,leg2_start,leg2_end,leg2_duration,leg3_train,leg3_origin,leg3_destination,leg3_start,leg3_end,leg3_duration
75,2022-09-05,0,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 16:27:00+02:00,2022-09-05 21:14:00+02:00,17220,3,ICE 592,München Hbf,Mannheim Hbf,2022-09-05 16:27:00+02:00,2022-09-05 19:29:00+02:00,10920,ICE 102,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-05 19:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 528,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-05 20:25:00+02:00,2022-09-05 21:14:00+02:00,2940
76,2022-09-05,0,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 16:27:00+02:00,2022-09-05 21:53:00+02:00,19560,2,ICE 592,München Hbf,Frankfurt(Main) Hbf,2022-09-05 16:27:00+02:00,2022-09-05 20:08:00+02:00,13260,ICE 810,Frankfurt(Main) Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 20:31:00+02:00,2022-09-05 21:53:00+02:00,4920,-1,-1,-1,-1,-1,-1
77,2022-09-05,0,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 16:46:00+02:00,2022-09-05 21:53:00+02:00,18420,3,IC 266,München Hbf,Stuttgart Hbf,2022-09-05 16:46:00+02:00,2022-09-05 19:04:00+02:00,8280,ICE 570,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-05 19:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 810,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-05 20:50:00+02:00,2022-09-05 21:53:00+02:00,3780
78,2022-09-05,0,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 17:19:00+02:00,2022-09-05 22:13:00+02:00,17640,1,ICE 526,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 17:19:00+02:00,2022-09-05 22:13:00+02:00,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
79,2022-09-05,0,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 17:25:00+02:00,2022-09-05 22:13:00+02:00,17280,2,ICE 512,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-05 17:25:00+02:00,2022-09-05 21:06:00+02:00,13260,ICE 526,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-05 21:24:00+02:00,2022-09-05 22:13:00+02:00,2940,-1,-1,-1,-1,-1,-1
80,2022-09-05,0,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 18:16:00+02:00,2022-09-05 23:21:00+02:00,18300,4,ICE 524,München Hbf,Nürnberg Hbf,2022-09-05 18:16:00+02:00,2022-09-05 19:23:00+02:00,4020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81,2022-09-05,0,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 18:16:00+02:00,2022-09-05 23:36:00+02:00,19200,1,ICE 524,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 18:16:00+02:00,2022-09-05 23:36:00+02:00,19200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,2022-09-05,0,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 18:21:00+02:00,2022-09-05 23:36:00+02:00,18900,2,ICE 580,München Hbf,Würzburg Hbf,2022-09-05 18:21:00+02:00,2022-09-05 20:25:00+02:00,7440,ICE 524,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 20:32:00+02:00,2022-09-05 23:36:00+02:00,11040,-1,-1,-1,-1,-1,-1
83,2022-09-05,0,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-05 19:28:00+02:00,2022-09-06 00:23:00+02:00,17700,2,ICE 510,München Hbf,Köln Hbf,2022-09-05 19:28:00+02:00,2022-09-06 00:06:00+02:00,16680,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 00:06:00+02:00,2022-09-06 00:23:00+02:00,1020,-1,-1,-1,-1,-1,-1
84,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 00:01:00+02:00,2022-09-06 06:20:00+02:00,22740,2,ICE 618,München Hbf,Köln Hbf,2022-09-06 00:01:00+02:00,2022-09-06 06:03:00+02:00,21720,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 06:03:00+02:00,2022-09-06 06:20:00+02:00,1020,-1,-1,-1,-1,-1,-1
85,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 03:24:00+02:00,2022-09-06 08:14:00+02:00,17400,2,ICE 616,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 03:24:00+02:00,2022-09-06 07:06:00+02:00,13320,ICE 824,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 07:24:00+02:00,2022-09-06 08:14:00+02:00,3000,-1,-1,-1,-1,-1,-1
86,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 04:27:00+02:00,2022-09-06 09:15:00+02:00,17280,1,ICE 822,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 04:27:00+02:00,2022-09-06 09:15:00+02:00,17280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
87,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 05:22:00+02:00,2022-09-06 10:25:00+02:00,18180,1,ICE 820,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 05:22:00+02:00,2022-09-06 10:25:00+02:00,18180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
88,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 05:33:00+02:00,2022-09-06 10:21:00+02:00,17280,2,ICE 614,München Hbf,Köln Hbf,2022-09-06 05:33:00+02:00,2022-09-06 10:04:00+02:00,16260,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 10:04:00+02:00,2022-09-06 10:21:00+02:00,1020,-1,-1,-1,-1,-1,-1
89,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 06:21:00+02:00,2022-09-06 11:15:00+02:00,17640,1,ICE 728,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 06:21:00+02:00,2022-09-06 11:15:00+02:00,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
90,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 06:29:00+02:00,2022-09-06 11:15:00+02:00,17160,3,ICE 692,München Hbf,Mannheim Hbf,2022-09-06 06:29:00+02:00,2022-09-06 09:29:00+02:00,10800,ICE 202,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 09:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 728,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 10:24:00+02:00,2022-09-06 11:15:00+02:00,3060
91,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 06:46:00+02:00,2022-09-06 11:50:00+02:00,18240,4,TGV 9576,München Hbf,Stuttgart Hbf,2022-09-06 06:46:00+02:00,2022-09-06 09:00:00+02:00,8040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
92,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 07:26:00+02:00,2022-09-06 12:25:00+02:00,17940,1,ICE 726,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 07:26:00+02:00,2022-09-06 12:25:00+02:00,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
93,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 07:28:00+02:00,2022-09-06 12:22:00+02:00,17640,2,ICE 612,München Hbf,Köln Hbf,2022-09-06 07:28:00+02:00,2022-09-06 12:05:00+02:00,16620,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 12:05:00+02:00,2022-09-06 12:22:00+02:00,1020,-1,-1,-1,-1,-1,-1
94,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 08:15:00+02:00,2022-09-06 13:15:00+02:00,18000,1,ICE 724,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 08:15:00+02:00,2022-09-06 13:15:00+02:00,18000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 08:20:00+02:00,2022-09-06 13:15:00+02:00,17700,2,ICE 680,München Hbf,Würzburg Hbf,2022-09-06 08:20:00+02:00,2022-09-06 10:25:00+02:00,7500,ICE 724,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 10:32:00+02:00,2022-09-06 13:15:00+02:00,9780,-1,-1,-1,-1,-1,-1
96,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 08:27:00+02:00,2022-09-06 13:15:00+02:00,17280,3,ICE 690,München Hbf,Mannheim Hbf,2022-09-06 08:27:00+02:00,2022-09-06 11:29:00+02:00,10920,ICE 200,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 11:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 724,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 12:24:00+02:00,2022-09-06 13:15:00+02:00,3060
97,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 08:46:00+02:00,2022-09-06 13:50:00+02:00,18240,4,IC 1298,München Hbf,Stuttgart Hbf,2022-09-06 08:46:00+02:00,2022-09-06 11:05:00+02:00,8340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
98,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 09:23:00+02:00,2022-09-06 14:15:00+02:00,17520,1,ICE 722,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 09:23:00+02:00,2022-09-06 14:15:00+02:00,17520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 09:28:00+02:00,2022-09-06 14:15:00+02:00,17220,2,ICE 610,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 09:28:00+02:00,2022-09-06 13:06:00+02:00,13080,ICE 722,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 13:24:00+02:00,2022-09-06 14:15:00+02:00,3060,-1,-1,-1,-1,-1,-1
100,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 10:16:00+02:00,2022-09-06 15:15:00+02:00,17940,1,ICE 720,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 10:16:00+02:00,2022-09-06 15:15:00+02:00,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
101,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 10:21:00+02:00,2022-09-06 15:15:00+02:00,17640,2,ICE 538,München Hbf,Würzburg Hbf,2022-09-06 10:21:00+02:00,2022-09-06 12:25:00+02:00,7440,ICE 720,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 12:32:00+02:00,2022-09-06 15:15:00+02:00,9780,-1,-1,-1,-1,-1,-1
102,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 10:28:00+02:00,2022-09-06 15:15:00+02:00,17220,3,ICE 598,München Hbf,Mannheim Hbf,2022-09-06 10:28:00+02:00,2022-09-06 13:29:00+02:00,10860,ICE 108,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 13:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 720,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 14:24:00+02:00,2022-09-06 15:15:00+02:00,3060
103,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 11:19:00+02:00,2022-09-06 16:15:00+02:00,17760,1,ICE 628,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 11:19:00+02:00,2022-09-06 16:15:00+02:00,17760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 11:28:00+02:00,2022-09-06 16:15:00+02:00,17220,2,ICE 518,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 11:28:00+02:00,2022-09-06 15:06:00+02:00,13080,ICE 628,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 15:24:00+02:00,2022-09-06 16:15:00+02:00,3060,-1,-1,-1,-1,-1,-1
105,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 12:16:00+02:00,2022-09-06 17:15:00+02:00,17940,1,ICE 626,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 12:16:00+02:00,2022-09-06 17:15:00+02:00,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 12:21:00+02:00,2022-09-06 17:15:00+02:00,17640,2,ICE 536,München Hbf,Würzburg Hbf,2022-09-06 12:21:00+02:00,2022-09-06 14:25:00+02:00,7440,ICE 626,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 14:32:00+02:00,2022-09-06 17:15:00+02:00,9780,-1,-1,-1,-1,-1,-1
107,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 12:27:00+02:00,2022-09-06 17:15:00+02:00,17280,3,ICE 596,München Hbf,Mannheim Hbf,2022-09-06 12:27:00+02:00,2022-09-06 15:29:00+02:00,10920,ICE 106,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 15:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 626,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 16:24:00+02:00,2022-09-06 17:15:00+02:00,3060
108,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 12:27:00+02:00,2022-09-06 17:40:00+02:00,18780,2,ICE 596,München Hbf,Frankfurt(Main) Hbf,2022-09-06 12:27:00+02:00,2022-09-06 16:08:00+02:00,13260,ICE 828,Frankfurt(Main) Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 16:16:00+02:00,2022-09-06 17:40:00+02:00,5040,-1,-1,-1,-1,-1,-1
109,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 12:47:00+02:00,2022-09-06 17:53:00+02:00,18360,4,IC 2266,München Hbf,Stuttgart Hbf,2022-09-06 12:47:00+02:00,2022-09-06 15:04:00+02:00,8220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 13:19:00+02:00,2022-09-06 18:13:00+02:00,17640,1,ICE 624,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 13:19:00+02:00,2022-09-06 18:13:00+02:00,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 13:28:00+02:00,2022-09-06 18:13:00+02:00,17100,2,ICE 516,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 13:28:00+02:00,2022-09-06 17:06:00+02:00,13080,ICE 624,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 17:24:00+02:00,2022-09-06 18:13:00+02:00,2940,-1,-1,-1,-1,-1,-1
112,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 14:18:00+02:00,2022-09-06 19:15:00+02:00,17820,1,ICE 622,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 14:18:00+02:00,2022-09-06 19:15:00+02:00,17820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 14:21:00+02:00,2022-09-06 19:15:00+02:00,17640,2,ICE 984,München Hbf,Würzburg Hbf,2022-09-06 14:21:00+02:00,2022-09-06 16:25:00+02:00,7440,ICE 622,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 16:32:00+02:00,2022-09-06 19:15:00+02:00,9780,-1,-1,-1,-1,-1,-1
114,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 14:27:00+02:00,2022-09-06 19:15:00+02:00,17280,3,ICE 594,München Hbf,Mannheim Hbf,2022-09-06 14:27:00+02:00,2022-09-06 17:29:00+02:00,10920,ICE 254,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 17:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 622,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 18:24:00+02:00,2022-09-06 19:15:00+02:00,3060
115,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 14:47:00+02:00,2022-09-06 19:50:00+02:00,18180,4,ICE 1164,München Hbf,Stuttgart Hbf,2022-09-06 14:47:00+02:00,2022-09-06 17:02:00+02:00,8100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 15:25:00+02:00,2022-09-06 20:24:00+02:00,17940,1,ICE 620,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 15:25:00+02:00,2022-09-06 20:24:00+02:00,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 15:28:00+02:00,2022-09-06 20:22:00+02:00,17640,2,ICE 514,München Hbf,Köln Hbf,2022-09-06 15:28:00+02:00,2022-09-06 20:05:00+02:00,16620,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 20:05:00+02:00,2022-09-06 20:22:00+02:00,1020,-1,-1,-1,-1,-1,-1
118,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 16:14:00+02:00,2022-09-06 21:14:00+02:00,18000,1,ICE 528,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 16:14:00+02:00,2022-09-06 21:14:00+02:00,18000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 16:18:00+02:00,2022-09-06 21:14:00+02:00,17760,2,ICE 582,München Hbf,Würzburg Hbf,2022-09-06 16:18:00+02:00,2022-09-06 18:24:00+02:00,7560,ICE 528,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 18:33:00+02:00,2022-09-06 21:14:00+02:00,9660,-1,-1,-1,-1,-1,-1
120,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 16:27:00+02:00,2022-09-06 21:14:00+02:00,17220,3,ICE 592,München Hbf,Mannheim Hbf,2022-09-06 16:27:00+02:00,2022-09-06 19:29:00+02:00,10920,ICE 102,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 19:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 528,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 20:25:00+02:00,2022-09-06 21:14:00+02:00,2940
121,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 16:27:00+02:00,2022-09-06 21:53:00+02:00,19560,2,ICE 592,München Hbf,Frankfurt(Main) Hbf,2022-09-06 16:27:00+02:00,2022-09-06 20:08:00+02:00,13260,ICE 810,Frankfurt(Main) Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 20:31:00+02:00,2022-09-06 21:53:00+02:00,4920,-1,-1,-1,-1,-1,-1
122,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 16:46:00+02:00,2022-09-06 21:53:00+02:00,18420,3,IC 266,München Hbf,Stuttgart Hbf,2022-09-06 16:46:00+02:00,2022-09-06 19:04:00+02:00,8280,ICE 570,Stuttgart Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 19:23:00+02:00,Frankfurt(Main) Flughafen Fernbf,4320,ICE 810,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 20:50:00+02:00,2022-09-06 21:53:00+02:00,3780
123,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 17:19:00+02:00,2022-09-06 22:13:00+02:00,17640,1,ICE 526,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 17:19:00+02:00,2022-09-06 22:13:00+02:00,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
124,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 17:25:00+02:00,2022-09-06 22:13:00+02:00,17280,2,ICE 512,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-06 17:25:00+02:00,2022-09-06 21:06:00+02:00,13260,ICE 526,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-06 21:24:00+02:00,2022-09-06 22:13:00+02:00,2940,-1,-1,-1,-1,-1,-1
125,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 18:16:00+02:00,2022-09-06 23:21:00+02:00,18300,4,ICE 524,München Hbf,Nürnberg Hbf,2022-09-06 18:16:00+02:00,2022-09-06 19:23:00+02:00,4020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
126,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 18:16:00+02:00,2022-09-06 23:36:00+02:00,19200,1,ICE 524,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 18:16:00+02:00,2022-09-06 23:36:00+02:00,19200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
127,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 18:21:00+02:00,2022-09-06 23:36:00+02:00,18900,2,ICE 580,München Hbf,Würzburg Hbf,2022-09-06 18:21:00+02:00,2022-09-06 20:25:00+02:00,7440,ICE 524,Würzburg Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 20:32:00+02:00,2022-09-06 23:36:00+02:00,11040,-1,-1,-1,-1,-1,-1
128,2022-09-06,1,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-06 19:28:00+02:00,2022-09-07 00:23:00+02:00,17700,2,ICE 510,München Hbf,Köln Hbf,2022-09-06 19:28:00+02:00,2022-09-07 00:06:00+02:00,16680,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 00:06:00+02:00,2022-09-07 00:23:00+02:00,1020,-1,-1,-1,-1,-1,-1
129,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 00:01:00+02:00,2022-09-07 06:20:00+02:00,22740,2,ICE 618,München Hbf,Köln Hbf,2022-09-07 00:01:00+02:00,2022-09-07 06:03:00+02:00,21720,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 06:03:00+02:00,2022-09-07 06:20:00+02:00,1020,-1,-1,-1,-1,-1,-1
130,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 03:24:00+02:00,2022-09-07 08:14:00+02:00,17400,2,ICE 616,München Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 03:24:00+02:00,2022-09-07 07:06:00+02:00,13320,ICE 824,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 07:24:00+02:00,2022-09-07 08:14:00+02:00,3000,-1,-1,-1,-1,-1,-1
131,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 04:27:00+02:00,2022-09-07 09:15:00+02:00,17280,1,ICE 822,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 04:27:00+02:00,2022-09-07 09:15:00+02:00,17280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
132,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 05:22:00+02:00,2022-09-07 10:25:00+02:00,18180,1,ICE 820,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 05:22:00+02:00,2022-09-07 10:25:00+02:00,18180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
133,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 05:33:00+02:00,2022-09-07 10:21:00+02:00,17280,2,ICE 614,München Hbf,Köln Hbf,2022-09-07 05:33:00+02:00,2022-09-07 10:04:00+02:00,16260,,Köln Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 10:04:00+02:00,2022-09-07 10:21:00+02:00,1020,-1,-1,-1,-1,-1,-1
134,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 06:21:00+02:00,2022-09-07 11:15:00+02:00,17640,1,ICE 728,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 06:21:00+02:00,2022-09-07 11:15:00+02:00,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 06:29:00+02:00,2022-09-07 11:15:00+02:00,17160,3,ICE 692,München Hbf,Mannheim Hbf,2022-09-07 06:29:00+02:00,2022-09-07 09:29:00+02:00,10800,ICE 202,Mannheim Hbf,Frankfurt(Main) Flughafen Fernbf,2022-09-07 09:36:00+02:00,Frankfurt(Main) Flughafen Fernbf,1800,ICE 728,Frankfurt(Main) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,2022-09-07 10:24:00+02:00,2022-09-07 11:15:00+02:00,3060
136,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 06:46:00+02:00,2022-09-07 11:50:00+02:00,18240,4,TGV 9576,München Hbf,Stuttgart Hbf,2022-09-07 06:46:00+02:00,2022-09-07 09:00:00+02:00,8040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
137,2022-09-07,2,9,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 07:26:00+02:00,2022-09-07 12:25:00+02:00,17940,1,ICE 726,München Hbf,Köln Messe/Deutz Gl.11-12,2022-09-07 07:26:00+02:00,2022-09-07 12:25:00+02:00,17940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
